Resolution	ChrNr	START	END	meanS_Euclidean
40000	4	23160000	41960000	0.7569717758443836
40000	6	125960000	142840000	0.756861119168326
40000	12	7920000	21240000	0.7566778477891577
40000	8	76920000	91320000	0.7564329536692505
40000	4	108760000	127560000	0.7564253341908205
40000	4	160840000	179640000	0.7558720693396589
40000	20	55000000	61200000	0.7558167831071954
40000	10	42800000	56040000	0.7550339457317093
40000	10	65680000	78840000	0.7550204072342598
40000	X	57480000	76560000	0.7541448153813198
40000	4	147880000	166680000	0.753192901615873
40000	18	64080000	71600000	0.7530694931006744
40000	8	35160000	50480000	0.7530297397553386
40000	2	53760000	77760000	0.7523117173044334
40000	14	38400000	47280000	0.7519505962170099
40000	18	29520000	37040000	0.7519386081982082
40000	14	49920000	58800000	0.7518526324643742
40000	X	114600000	129880000	0.7517949403900578
40000	4	109960000	128760000	0.7516402676242598
40000	16	59680000	67560000	0.7514176532166085
40000	20	35320000	41520000	0.7511924985319135
40000	2	10560000	34560000	0.751160163183747
40000	8	39840000	55040000	0.7502192308360752
40000	10	46880000	60120000	0.7501973560502101
40000	12	91480000	104800000	0.7501567653087425
40000	18	4120000	11640000	0.7499851454572544
40000	X	126080000	141240000	0.7497115055417227
40000	18	35280000	42800000	0.7496916623064127
40000	14	41760000	50640000	0.7494412377865709
40000	18	24240000	31760000	0.7491971806266339
40000	6	31360000	48240000	0.7488940223307973
40000	4	25320000	44120000	0.7484663567116715
40000	8	38760000	54080000	0.7467287723438251
40000	4	110200000	129000000	0.7462411350414738
40000	X	57720000	76800000	0.7457880739676673
40000	X	14520000	29600000	0.7457628816266072
40000	8	96880000	111240000	0.7457122187227263
40000	14	35040000	43920000	0.7456764475859492
40000	18	48960000	56480000	0.7450986242796028
40000	14	32400000	41280000	0.743180739508059
40000	X	41800000	57200000	0.7429513920334824
40000	18	63600000	71120000	0.742830647400103
40000	4	65080000	83880000	0.7427021460841274
40000	X	5640000	20720000	0.7423541010517963
40000	18	72000000	79520000	0.7415398474084337
40000	2	83520000	109000000	0.7413068829826536
40000	4	45480000	66360000	0.7410438709212127
40000	16	30040000	48840000	0.7410390118501926
40000	10	87520000	100680000	0.7407682959794267
40000	X	104760000	119960000	0.7402374110949173
40000	2	75120000	100600000	0.7400470169874674
40000	8	21960000	36320000	0.7392133890241221
40000	X	17640000	32720000	0.7392119186571486
40000	8	23160000	37520000	0.7391884848793989
40000	8	100240000	114600000	0.7391870294274465
40000	20	35080000	41280000	0.7389307237650558
40000	4	133480000	152280000	0.7388964498427409
40000	2	15120000	39120000	0.7387762059138
40000	2	174840000	198840000	0.7387690764214462
40000	22	31280000	34880000	0.738610747044918
40000	4	104920000	123720000	0.7384376170408836
40000	2	159240000	183240000	0.7382043438168086
40000	8	61560000	75920000	0.7378060215948329
40000	16	46480000	54360000	0.7375681885101703
40000	14	76320000	85200000	0.7374664678098908
40000	10	119200000	132360000	0.7372778117734642
40000	6	139400000	156280000	0.7371445899381205
40000	6	7560000	24440000	0.7369938749857744
40000	10	120160000	133320000	0.7358741467376136
40000	8	97120000	111480000	0.7357641613758009
40000	4	150040000	168840000	0.7356964974434298
40000	X	41080000	56480000	0.7354598869098773
40000	8	31080000	46400000	0.7352792395286082
40000	8	96640000	111000000	0.7350293787100624
40000	4	57600000	76440000	0.7348894414217809
40000	6	3720000	20600000	0.7338082439715471
40000	6	21720000	38640000	0.7334983213949372
40000	16	60640000	68520000	0.7328871053244383
40000	4	132760000	151560000	0.7328477127129912
40000	2	16320000	40320000	0.7327620522944929
40000	16	33760000	51960000	0.7327367924960958
40000	20	34840000	41040000	0.7323373011778792
40000	4	85960000	104760000	0.731853391657543
40000	10	105040000	118200000	0.731032336922214
40000	12	480000	13800000	0.7307277950144447
40000	10	37480000	52680000	0.7300154910623302
40000	6	40000000	56880000	0.7297875954353529
40000	12	49960000	63280000	0.7294056644175209
40000	X	2480000	17600000	0.7293346705060758
40000	6	45760000	64360000	0.7289182114254104
40000	18	7240000	14760000	0.7289151818923011
40000	10	117520000	130680000	0.7286930706730382
40000	16	2880000	10760000	0.7284287549146043
40000	4	64840000	83640000	0.7280858743041997
40000	4	22920000	41720000	0.7280617847965561
40000	20	1720000	7920000	0.7277375011905916
40000	4	138280000	157080000	0.7272750645810758
40000	X	2960000	18080000	0.7269487441736833
40000	18	21840000	29360000	0.7259590496950713
40000	20	45640000	51840000	0.7259223383737025
40000	10	46640000	59880000	0.7256739720535168
40000	6	113720000	130600000	0.725041816525887
40000	8	59160000	73520000	0.7243352439894842
40000	X	44200000	63480000	0.7237081679863411
40000	2	208200000	232200000	0.7234838144932523
40000	20	39160000	45360000	0.7234402874426653
40000	12	8160000	21480000	0.7233179136107344
40000	22	21880000	26000000	0.7231432898838263
40000	X	2240000	17360000	0.7230343815309813
40000	18	66480000	74000000	0.7228463721701434
40000	8	113920000	128280000	0.7223588207561683
40000	10	74320000	87480000	0.7221220727511866
40000	8	79080000	93480000	0.7216532673575614
40000	12	93400000	106720000	0.7214332710465406
40000	18	68160000	75680000	0.7211643345702954
40000	X	123920000	139080000	0.72054623201298
40000	8	103120000	117480000	0.7203690240964526
40000	6	148520000	165400000	0.7202685854337566
40000	2	13200000	37200000	0.7197008754404729
40000	8	123760000	138120000	0.7196396942718358
40000	4	28920000	47720000	0.718834148680878
40000	4	28200000	47000000	0.7187882499647164
40000	4	26760000	45560000	0.7183352276580117
40000	14	48960000	57840000	0.7182841752898717
40000	8	59400000	73760000	0.7180731179692305
40000	20	47080000	53280000	0.7179317298948421
40000	2	83760000	109240000	0.717880044988411
40000	8	34920000	50240000	0.7177167989354464
40000	6	148280000	165160000	0.7168748722258268
40000	8	92320000	106680000	0.7167798319795873
40000	8	22440000	36800000	0.7164347240363861
40000	4	109000000	127800000	0.7162115446319683
40000	6	21960000	38880000	0.7160562400101105
40000	12	96760000	110080000	0.7156795477370027
40000	12	39400000	52720000	0.7154766045685964
40000	10	65920000	79080000	0.7154319354299205
40000	X	16680000	31760000	0.714978378235854
40000	2	178920000	202920000	0.7149370010678336
40000	2	208440000	232440000	0.7145560911948663
40000	8	39600000	54800000	0.7142772798826057
40000	18	70800000	78320000	0.7142441339005288
40000	6	77960000	94840000	0.7135482409794741
40000	6	98120000	115000000	0.7133431681331585
40000	12	105880000	119200000	0.7131539081157827
40000	18	72240000	79760000	0.7130388917858029
40000	10	5800000	18960000	0.7129204026059872
40000	X	6600000	21680000	0.7125927407599968
40000	16	63040000	70920000	0.7125915726555668
40000	6	45520000	64120000	0.7125361012227103
40000	10	54640000	67800000	0.7123193913458924
40000	18	58560000	66080000	0.7122404458008633
40000	2	54000000	78000000	0.7122300801157985
40000	4	110440000	129240000	0.7119067602558422
40000	18	2680000	10200000	0.7118967371105523
40000	X	123680000	138840000	0.7117976211818767
40000	8	39000000	54320000	0.7116994111832501
40000	2	10320000	34320000	0.711277403199082
40000	6	149960000	166840000	0.7102863714398818
40000	X	2720000	17840000	0.7101417566969846
40000	10	51280000	64440000	0.7096193168721473
40000	16	29320000	48120000	0.7094812592765035
40000	20	46840000	53040000	0.7093709524102995
40000	8	58920000	73280000	0.7079456704117528
40000	6	125720000	142600000	0.7078306056246141
40000	4	75160000	93960000	0.7073560591795923
40000	20	50200000	56400000	0.7072524926334472
40000	8	96400000	110760000	0.7070075364702421
40000	2	51120000	75120000	0.7070038244620047
40000	4	147400000	166200000	0.7068526895118629
40000	8	62040000	76400000	0.7065383386569682
40000	14	25200000	34080000	0.7062530120617948
40000	8	86320000	100680000	0.706158789592322
40000	16	34000000	52200000	0.705760035648059
40000	2	12960000	36960000	0.7056936162242384
40000	6	11880000	28800000	0.7056515284702862
40000	8	11360000	25760000	0.7056511859383686
40000	4	147640000	166440000	0.7054916071207562
40000	2	59520000	83520000	0.705146038606693
40000	X	21240000	36320000	0.7051396621202426
40000	14	65760000	74640000	0.7049684797241796
40000	2	207960000	231960000	0.7046284701513955
40000	10	95680000	108840000	0.7046019688651589
40000	X	96520000	111680000	0.7045769553587928
40000	14	20400000	29280000	0.7044078975593205
40000	10	66160000	79320000	0.7042929064162605
40000	4	34200000	55040000	0.7041897006187564
40000	12	74200000	87520000	0.7041223271824073
40000	22	42320000	45920000	0.7040635012571084
40000	4	45720000	66600000	0.7035577987180962
40000	X	72200000	87360000	0.703398576604608
40000	8	92080000	106440000	0.7030655053972192
40000	18	48000000	55520000	0.7030169951561068
40000	4	133720000	152520000	0.7019034582471231
40000	2	18240000	42240000	0.7010490702576425
40000	8	86560000	100920000	0.7009725921504772
40000	20	43240000	49440000	0.7008703589210324
40000	2	84000000	109480000	0.7001599837733324
40000	12	15120000	28440000	0.6999699427095871
40000	4	18120000	36920000	0.6997179476346069
40000	10	28840000	43960000	0.6993835111438682
40000	4	28440000	47240000	0.6992849084596625
40000	4	41640000	62520000	0.6990618368974255
40000	6	144440000	161320000	0.6987188285102559
40000	4	28680000	47480000	0.6981169183557202
40000	4	60520000	79320000	0.6979036779521759
40000	4	75400000	94200000	0.6963599295030014
40000	4	67960000	86760000	0.6963387995968403
40000	6	31120000	48000000	0.6961152474999451
40000	18	8920000	21440000	0.6960808011433898
40000	4	158680000	177480000	0.6960613625535759
40000	8	34680000	50000000	0.6959093081863287
40000	8	27000000	41480000	0.6957919376125038
40000	12	24240000	37600000	0.6953547240954189
40000	2	137400000	161400000	0.6953005435492406
40000	4	122440000	141240000	0.6951090063615276
40000	16	2160000	10040000	0.6946702800724495
40000	4	136120000	154920000	0.6939442324420958
40000	X	19320000	34400000	0.6938280093346657
40000	2	159000000	183000000	0.6937849056421633
40000	8	58680000	73040000	0.6933167845951491
40000	4	104680000	123480000	0.6933105154211462
40000	18	70320000	77840000	0.6932630519457538
40000	4	109240000	128040000	0.6931891113124705
40000	16	2400000	10280000	0.6929725241130406
40000	8	42480000	57680000	0.6929468411614957
40000	4	109480000	128280000	0.6926457823415717
40000	4	22680000	41480000	0.6922647689527964
40000	4	138520000	157320000	0.6922573717869299
40000	4	25560000	44360000	0.692176776513514
40000	16	29080000	47880000	0.691909626040529
40000	18	71760000	79280000	0.6918599300058391
40000	2	179160000	203160000	0.6915671475663645
40000	6	81080000	97960000	0.6906276060890097
40000	2	197640000	221640000	0.6905630063053548
40000	X	110520000	125800000	0.6900539556254829
40000	4	147160000	165960000	0.6899909166172935
40000	8	39240000	54560000	0.6899640019192012
40000	4	89560000	108360000	0.6898814728401316
40000	16	32840000	51480000	0.6898373201495924
40000	4	92440000	111240000	0.6897144786033752
40000	12	81160000	94480000	0.6892399824123198
40000	4	43080000	63960000	0.6890383308900533
40000	X	40600000	56000000	0.689037501244183
40000	10	15160000	28320000	0.6887363814309374
40000	12	49720000	63040000	0.6886011219232104
40000	6	7800000	24680000	0.6883088280099622
40000	6	3480000	20360000	0.687603377043383
40000	8	15480000	29840000	0.6875190879465306
40000	X	16920000	32000000	0.6873643691130896
40000	18	25200000	32720000	0.687346325840585
40000	2	58800000	82800000	0.6873092431772005
40000	2	67200000	92440000	0.6868124560732327
40000	4	29160000	47960000	0.6865340143144434
40000	16	62800000	70680000	0.6863261338494236
40000	2	138600000	162600000	0.6863236454004483
40000	X	89560000	104720000	0.6863106871223948
40000	X	95800000	110960000	0.6858616273051023
40000	2	157320000	181320000	0.6857657244671335
40000	2	197880000	221880000	0.6856955067297138
40000	4	21240000	40040000	0.6853943795200244
40000	X	126320000	141480000	0.6853613162642431
40000	10	55600000	68760000	0.6851133231627221
40000	4	132520000	151320000	0.684868254202526
40000	X	3200000	18320000	0.6848642193450613
40000	18	52080000	59600000	0.6846970258788474
40000	8	59640000	74000000	0.6844678269141754
40000	10	60640000	73800000	0.6844051063017575
40000	X	110040000	125320000	0.683943646743708
40000	22	42560000	46160000	0.6836933068575352
40000	20	34360000	40560000	0.683564804049989
40000	10	88720000	101880000	0.6835256586167501
40000	10	15400000	28560000	0.6834765404275785
40000	18	30000000	37520000	0.6826396175786811
40000	X	13080000	28160000	0.682230302721968
40000	8	59880000	74240000	0.6819371223774403
40000	20	9160000	15360000	0.6810399690556107
40000	4	6480000	25400000	0.6809620122358472
40000	6	22200000	39120000	0.6809058226257446
40000	8	116800000	131160000	0.6807840448886048
40000	2	58560000	82560000	0.6807028040242905
40000	18	54720000	62240000	0.6806020246301009
40000	8	124720000	139080000	0.6802887094794491
40000	10	5560000	18720000	0.6799714317571414
40000	6	101720000	118600000	0.6798280496463162
40000	4	61480000	80280000	0.6796393042907716
40000	10	6040000	19200000	0.679492910565883
40000	4	166120000	184920000	0.6794517416287142
40000	4	109720000	128520000	0.6793062275681633
40000	4	21000000	39800000	0.6792948714888801
40000	X	96760000	111920000	0.6791602362908882
40000	8	124960000	139320000	0.6790386941981534
40000	2	157560000	181560000	0.6789728536131192
40000	2	74880000	100360000	0.678479289133759
40000	12	240000	13560000	0.6784211506447253
40000	4	21960000	40760000	0.6782882330514841
40000	6	127160000	144040000	0.6781396571734924
40000	2	54240000	78240000	0.6781096893236757
40000	6	136520000	153400000	0.6779437748082272
40000	12	96280000	109600000	0.6777138956050489
40000	14	32160000	41040000	0.6776807431039575
40000	8	86080000	100440000	0.6775649987855156
40000	4	21480000	40280000	0.6775259991194945
40000	X	40840000	56240000	0.6774102073294098
40000	10	37720000	52920000	0.6772686442668073
40000	X	21000000	36080000	0.6769180151116777
40000	14	20880000	29760000	0.6767605608460269
40000	2	174600000	198600000	0.6766895827348489
40000	4	133960000	152760000	0.6766097301166981
40000	X	110280000	125560000	0.6762177265419288
40000	12	48280000	61600000	0.6762048369682896
40000	6	139640000	156520000	0.67613872244545
40000	8	124480000	138840000	0.676136585672391
40000	10	84400000	97560000	0.6758539413529762
40000	4	160600000	179400000	0.6757645021329041
40000	12	77080000	90400000	0.6756686376959814
40000	2	108280000	132600000	0.6756103789202842
40000	6	30640000	47520000	0.6755484920570184
40000	18	1960000	9480000	0.6755408797119299
40000	16	3120000	11000000	0.6753551306377865
40000	14	76080000	84960000	0.6749108867161179
40000	4	45960000	66840000	0.6744306575047597
40000	10	46400000	59640000	0.6738980017591846
40000	18	70560000	78080000	0.6737990005458975
40000	8	124000000	138360000	0.6734246743077484
40000	2	84240000	109720000	0.6733365012780727
40000	2	157080000	181080000	0.6729387526061803
40000	6	30880000	47760000	0.6723701022823869
40000	8	48840000	63200000	0.6722848625552555
40000	16	63280000	71160000	0.6721568415026619
40000	18	64320000	71840000	0.6719890786387971
40000	6	90680000	107560000	0.6718808136959374
40000	4	63640000	82440000	0.6715683843716543
40000	12	48520000	61840000	0.6711346201271873
40000	18	35040000	42560000	0.6707857673288949
40000	20	46600000	52800000	0.6707632871527326
40000	6	66440000	83320000	0.6699025601304553
40000	12	14880000	28200000	0.6698062412573954
40000	6	81320000	98200000	0.6691190957739478
40000	4	164440000	183240000	0.6686719853926534
40000	4	22440000	41240000	0.6684841579529491
40000	20	44680000	50880000	0.6683318261233687
40000	6	45280000	63880000	0.6681062817127752
40000	6	148040000	164920000	0.6680782222384359
40000	6	80360000	97240000	0.6680670316012446
40000	2	197400000	221400000	0.6676579650590725
40000	12	39640000	52960000	0.6674565672790337
